t_phase_ros_s,ctrl_1_x,ctrl_1_y,ctrl_1_z,ctrl_2_x,ctrl_2_y,ctrl_2_z,ctrl_3_x,ctrl_3_y,ctrl_3_z,ctrl_4_x,ctrl_4_y,ctrl_4_z,est_1_x,est_1_y,est_1_z,est_2_x,est_2_y,est_2_z,est_3_x,est_3_y,est_3_z,est_4_x,est_4_y,est_4_z
0.3199930191040039,-0.0780894520014499,-0.1081231002677937,0.00383883252395556,0.17340639898293375,-0.025854211862917142,-0.23295435380175267,-0.24626741312522427,0.17928170970842083,0.1389857376330701,0.1605693364565468,-0.04662908190488893,-0.0037606376385923568,0.007696507580021716,0.06816477217853356,0.0010382734089446899,-0.11579975165977885,0.11272196683229874,-0.014386896548282735,-0.04938185324181177,0.0359929338203146,-0.17562844609885975,0.03263290735208102,-0.00908315399252399,-0.0005081160181594768
0.33991551399230957,-0.0780894520014499,-0.1081231002677937,0.00383883252395556,0.17340639898293375,-0.025854211862917142,-0.23295435380175267,-0.24626741312522427,0.17928170970842083,0.1389857376330701,0.1605693364565468,-0.04662908190488893,-0.0037606376385923568,0.006955640311389288,0.06792921454192136,0.0009383802324007817,-0.11743878844913525,0.11402418136478987,-0.01309509481716642,-0.049501386234396705,0.03607905020925506,-0.17775123928425351,0.03257722571811428,-0.009146552552609544,-0.00061213076332578
0.35993123054504395,-0.0780894520014499,-0.1081231002677937,0.00383883252395556,0.17340639898293375,-0.025854211862917142,-0.23295435380175267,-0.24626741312522427,0.17928170970842083,0.1389857376330701,0.1605693364565468,-0.04662908190488893,-0.0037606376385923568,0.00631598859058613,0.06766214349809985,0.0008629911592752393,-0.11889133491445136,0.11513199196096913,-0.011888255278980076,-0.049591510433856456,0.03614395044562235,-0.17959454770629169,0.03253518876158523,-0.009194382319594602,-0.0006906711453922298
0.3799757957458496,-0.0780894520014499,-0.1081231002677937,0.00383883252395556,0.17340639898293375,-0.025854211862917142,-0.23295435380175267,-0.24626741312522427,0.17928170970842083,0.1389857376330701,0.1605693364565468,-0.04662908190488893,-0.0037606376385923568,0.005771932638481303,0.06737707381587754,0.0008063636783965933,-0.12017621208178753,0.11607189044708077,-0.010770315477901526,-0.049659130588679545,0.03619261658667555,-0.18118994281637413,0.03250360207130143,-0.00923029541540088,-0.00074970115652917
0.3999803066253662,-0.0780894520014499,-0.1081231002677937,0.00383883252395556,0.17340639898293375,-0.025854211862917142,-0.23295435380175267,-0.24626741312522427,0.17928170970842083,0.1389857376330701,0.1605693364565468,-0.04662908190488893,-0.0037606376385923568,0.0053159638364377315,0.06708467939410301,0.0007639926455107471,-0.12131054337896785,0.11686755277104843,-0.009742398025876398,-0.04970966172709268,0.036228956275425606,-0.18256687211105493,0.03247995898914269,-0.009257156330804261,-0.0007939005359753892
0.41994309425354004,-0.07746135522847908,-0.10812615837244655,0.004319637609493832,0.17355952295611132,-0.026327927006383423,-0.23196602817915757,-0.2459481717912695,0.17934924582088368,0.13758968645427583,0.16088726222824334,-0.04642815536036109,-0.003270429219871751,0.005537047300549602,0.0666372773834839,0.001117279787327341,-0.12211030706316706,0.11710938402845616,-0.00786788174677433,-0.0494912798912992,0.03630971667735616,-0.18485896291155868,0.032716289210384275,-0.009116332953370818,-0.0004343193638485232
0.4399147033691406,-0.0765473312649192,-0.10810178788476899,0.004897546216177773,0.17342736105797485,-0.026910027961699168,-0.2304380724915891,-0.2451393690596433,0.17938743078479258,0.1354193652201241,0.1610414179106101,-0.04613388478877717,-0.00266358514868692,0.006032250955286145,0.06599619549058855,0.0014843195407436838,-0.12291287900438874,0.1171157249555802,-0.005598672570678254,-0.04891797708273771,0.03634896045193625,-0.18731977457767268,0.032777589045281275,-0.008925801522376153,-4.610184158782005e-05
0.45995187759399414,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.006424473788683827,0.06524328717283367,0.0016784442456154736,-0.12362294343301983,0.11711832417429169,-0.0035419676521240007,-0.04833808936427886,0.036318848389615854,-0.1892029678873257,0.032720604716814705,-0.008772092441143658,0.000174563343006362
0.4799013137817383,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.006121531448116002,0.06457625292223002,0.0014942618791264906,-0.12401471769385353,0.11752940693101732,-0.0030297132395284976,-0.04861005335283153,0.036323853592044986,-0.18910862204459455,0.032665270137613334,-0.008873591546230047,-1.967662845547835e-05
0.499889612197876,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.005904130918224837,0.06402939631604232,0.001355736867282964,-0.12439177742703578,0.11790415362933493,-0.002582122863874936,-0.048814585769150654,0.036327618278295004,-0.18909153178459537,0.03262366136482342,-0.008949933969681828,-0.00016577084894375815
0.5199143886566162,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.0057509192454290314,0.06357663948774972,0.0012516305069860678,-0.1247448028029794,0.11824075010595447,-0.0021846240268281747,-0.04896828518894836,0.036330445358455976,-0.18912692349027527,0.032592398134056566,-0.009007311445256044,-0.0002755704780685875
0.539891242980957,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.005646631899253407,0.06319960823809345,0.0011737670010791845,-0.12506781252977817,0.1185387653901957,-0.0018286745054423292,-0.04908322701066936,0.03633255591049778,-0.18919645380333883,0.032569021552490085,-0.00905022833876895,-0.0003576966840821427
0.5599260330200195,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.005578823421728885,0.06288057133304048,0.0011151746878228508,-0.12536112149405199,0.1188023418036005,-0.001505174917014962,-0.04916970779026997,0.03633413912584771,-0.18928730287134776,0.03255143552019035,-0.009082525904417382,-0.00041950103241372716
0.5798883438110352,-0.0757336358590237,-0.1080265789140269,0.005338477515085316,0.17310973735993684,-0.027351738711784868,-0.22898427501698837,-0.24419502805108095,0.17935061666826757,0.1333284531219805,0.16105859712206438,-0.045844172440386494,-0.0021826424340778416,0.005539272685837204,0.06260982563778783,0.0010714121753334638,-0.12562315843365468,0.11903287824534725,-0.0012112831947250768,-0.0492342877628289,0.03633531600994022,-0.18938964444583117,0.03253830455469142,-0.009106651194705495,-0.0004656666986937452
0.5999472141265869,-0.07487413835110601,-0.10787282151080757,0.005758459195646992,0.172648171389028,-0.027758129619398386,-0.22732670110617725,-0.2431156986760925,0.1792358269019006,0.13093457360430172,0.16097626432360812,-0.045506548824497825,-0.0017148866283953623,0.006258932358377933,0.06220917118429281,0.0013744884995308126,-0.12603461712501485,0.11871411743297822,0.0006535076117160088,-0.048417713521985206,0.0362426612504807,-0.19128836132490878,0.03246164867755397,-0.00885478614173131,-0.00012577283503301118
0.6198492050170898,-0.0737273667550653,-0.10753797079660754,0.006257226085111256,0.17188995685523878,-0.02819647832797778,-0.22498222324631456,-0.2416879578404405,0.1789658735163887,0.12751673607268454,0.16076796954530437,-0.045015795020035776,-0.0011548813534636437,0.0071523142221394664,0.06163800179309287,0.0016875746225109012,-0.12636667317087813,0.11819423348700142,0.003071111061488274,-0.04746603279113515,0.036040369667944494,-0.19348783871325814,0.03229776024795683,-0.008525250225934283,0.00022878494575007124
0.6398525238037109,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.008095513734588167,0.06089669023040001,0.0019216311260308316,-0.12653667900826804,0.1176138566325926,0.0056298203068250174,-0.04664136834821875,0.03574089917892059,-0.19544775872618114,0.0320994449225509,-0.008195653748095277,0.0005040181490310047
0.6599793434143066,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.007886229993573579,0.059942931066691796,0.0017457718983404646,-0.1259241908076092,0.11747653359310783,0.005481254469891894,-0.04713245877633199,0.03584295571092039,-0.19393819552807745,0.03216722164074781,-0.008372474455280526,0.00030686057547946177
0.6799485683441162,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.007784033007965263,0.0592337243901635,0.0016151919489884037,-0.12545650760125682,0.11741460073622434,0.005298503329545845,-0.047497132891976435,0.03591877820397327,-0.19276587271233225,0.03221756839252521,-0.008503774226091276,0.00016048095425347242
0.6999366283416748,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.007749210665679129,0.05870012294344873,0.0015171185179951863,-0.12508609953579253,0.11739886465155813,0.005104189385680691,-0.04777104606887406,0.035975761297320275,-0.1918420785468653,0.03225539853497139,-0.008602393360002486,5.055300236378457e-05
0.7199640274047852,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.007756944476568606,0.05829833742740076,0.0014434074688098875,-0.12478487957469042,0.11741138436222065,0.004912179636006542,-0.04797693285013338,0.03601861957668662,-0.19111088820139965,0.032283844783478344,-0.008676518948108503,-3.205800261429914e-05
0.7399513721466064,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.007790432427100313,0.05799727724232229,0.0013882627922647828,-0.12453492235613339,0.11744028969452736,0.004731234905506199,-0.04813097331430072,0.03605070839525987,-0.19053256634332172,0.03230513677885938,-0.008731977531501484,-9.385292063068817e-05
0.7599618434906006,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.00783849133745207,0.05777096191510145,0.001346850048692616,-0.12432208584777982,0.1174779517224872,0.004564814803049266,-0.04824666472654826,0.036074828409263016,-0.19007170481120195,0.032321135327038064,-0.008773629259346688,-0.00014025335444589615
0.7800083160400391,-0.07241678677905838,-0.10701631513680421,0.006724343945310629,0.17091179789872513,-0.028525349538546685,-0.22234895179314584,-0.24021251055046378,0.1785312182484567,0.1236366438409986,0.16047986560738536,-0.044451871944516164,-0.0006183362718132912,0.007893865051983084,0.057600952109414516,0.0013157419930465153,-0.1241373121763445,0.11751957353952935,0.004414462964242638,-0.048333576002050904,0.03609296537988105,-0.18970289566886667,0.032333159840618464,-0.008804919625968854,-0.00017510264062448044
0.7999484539031982,-0.07185273120126112,-0.10674910367338664,0.0068996222992234735,0.1704467600766293,-0.02862245400711738,-0.2212179913311907,-0.23957261029204346,0.17830379868200547,0.12195706691197294,0.16034793867220287,-0.04420857006168388,-0.00040897948022777797,0.00841308258054596,0.057487951844656826,0.0014331327313605868,-0.12421233622694672,0.11735038868213943,0.005378935156066689,-0.04788441226423856,0.03592316523547806,-0.19066473301334863,0.0322359211006642,-0.008633376619253313,-3.299439458270825e-05
0.8199284076690674,-0.07068063673114011,-0.10610771016131704,0.007230574541309487,0.1693725510222066,-0.028752228864150964,-0.21882801853844036,-0.23814616969070812,0.1777492781035338,0.11838421059289672,0.16005549555029575,-0.04369531001783328,-1.4201032261240698e-07,0.009352505332344663,0.057292443095394385,0.0016549601153084126,-0.12445237981978607,0.11690950101022035,0.007535403487740844,-0.04688290809940554,0.03552005819864407,-0.19274764451093418,0.03202677247304564,-0.008276481095579352,0.0002445682855221065
0.839968204498291,-0.06943090682170805,-0.10531164623838751,0.007529917590844093,0.1680934613525551,-0.028791186467177154,-0.2162756997940809,-0.23647144895312522,0.17704282165363128,0.11452799630933974,0.15967778700178314,-0.04314729498438355,0.0003949311052604543,0.010214535468321628,0.05684255876475963,0.0018128033180060399,-0.1244670780749857,0.11632213724586782,0.009759273936958301,-0.045859667887270916,0.03506610631738555,-0.1943959945345055,0.03178610568647855,-0.00795578690506868,0.0004627732681443675
0.8600564002990723,-0.06808760703688677,-0.10434798238385923,0.007800745300557743,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.011027202099512579,0.05617847920174446,0.0019235790227920546,-0.12427184562102411,0.115601316251014,0.01202770868124503,-0.04482818022643187,0.03455566500753998,-0.19564557397421645,0.031463414687323166,-0.007673891992742959,0.0006345534507241624
0.8800489902496338,-0.06808760703688677,-0.10434798238385923,0.007800745300557743,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.010726634673801527,0.05499556765547797,0.0018042932117037225,-0.12295874850565269,0.11505501502245219,0.011502799925837692,-0.045474092177073544,0.034825273547756164,-0.19337805823844167,0.031618591049664246,-0.007885851564824492,0.00047956295929196813
0.8999500274658203,-0.06808760703688677,-0.10434798238385923,0.007800745300557743,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.010573476728723108,0.054138920707499594,0.0017152332057470687,-0.12191514690925942,0.1146746347955181,0.010948185345088568,-0.04595639077274427,0.03502662578149096,-0.19158528566857402,0.031734473894630355,-0.008044106491743114,0.0003638706811504022
0.9200234413146973,-0.06808760703688677,-0.10434798238385923,0.007800745300557743,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.010511915890219825,0.05351392017056067,0.0016477536448498142,-0.12105733185330791,0.11440489440607426,0.01039087803344163,-0.04632186795447524,0.03517924088904223,-0.19014040184308367,0.03182229904655287,-0.008164018309276377,0.000276232966903045
0.9399261474609375,-0.06808760703688677,-0.10434798238385923,0.007800745300557743,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.01050787360236427,0.05307183565040241,0.0015976403551620777,-0.1203527417328587,0.11421680012452806,0.009860661523672931,-0.04659332646906478,0.03529262676863215,-0.18899255631918077,0.03188754037250874,-0.008253074397879534,0.0002111664638224653
0.9599654674530029,-0.06808760703688677,-0.10434798238385923,0.007800745300557743,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.010536607248013752,0.052757861645343795,0.001559740114631225,-0.1197540590171684,0.11408246649837672,0.009360329628743003,-0.04679866123251486,0.0353784211601188,-0.18805990570228204,0.03193689703743985,-0.008320430906881643,0.0001619713655376387
0.9801976680755615,-0.067745174107813,-0.10408061433879845,0.007864944583581668,0.16660114728779263,-0.028723827022865023,-0.2135688497030852,-0.23457339402057187,0.17617072333810502,0.11039276247590202,0.15914693057447948,-0.04258100659072425,0.0007747119678800374,0.010840037204388864,0.05273121567166883,0.0015823207512113413,-0.11920190358750915,0.11398597696901214,0.008929782035085765,-0.046954048875022636,0.03544334367535745,-0.18727194845083073,0.031974207448001835,-0.008371442143969288,0.00012476126204141735
0.9998950958251953,-0.06638065228912637,-0.10290758936621913,0.008110769298722786,0.16444183519229227,-0.028458698955646566,-0.20997680632535065,-0.23196473674761364,0.17485099091752093,0.10484797678872848,0.15822082144222804,-0.04185226349844284,0.001229790236952688,0.011840582928016374,0.05279934624236027,0.001750283934032204,-0.11998142282436675,0.11359326757513932,0.012054617434947623,-0.044966841625182497,0.03442657733093718,-0.19068483594369923,0.03125580119763072,-0.007823143792756004,0.00046462457800178214
1.019866704940796,-0.064647241527382,-0.10121378162943973,0.00838434844980629,0.16196062843368964,-0.02797924663159168,-0.20616367718011563,-0.22918380902615354,0.1732900219980006,0.09892037704524537,0.15703248793306557,-0.04110023789744385,0.0016549380932584512,0.012866759637063296,0.05257721324707665,0.001910671016736032,-0.1202716058810438,0.11289916125573518,0.01531350397932485,-0.043210673132534794,0.033404498925839465,-0.19319327861309876,0.03046153606101143,-0.007359078502789468,0.000718376875816773
1.0399467945098877,-0.064647241527382,-0.10121378162943973,0.00838434844980629,0.16196062843368964,-0.02797924663159168,-0.20616367718011563,-0.22918380902615354,0.1732900219980006,0.09892037704524537,0.15703248793306557,-0.04110023789744385,0.0016549380932584512,0.012451547338514501,0.05118461103794403,0.0018252804934295597,-0.11854940462967534,0.11205071848212345,0.014635616424461872,-0.043983818053447976,0.03381110332417547,-0.19047940288927734,0.030758854421264914,-0.0075763106546793135,0.0005891138028069065
1.0599215030670166,-0.064647241527382,-0.10121378162943973,0.00838434844980629,0.16196062843368964,-0.02797924663159168,-0.20616367718011563,-0.22918380902615354,0.1732900219980006,0.09892037704524537,0.15703248793306557,-0.04110023789744385,0.0016549380932584512,0.012230667701032871,0.050192763636952686,0.0017616637268975666,-0.11718665889770818,0.11144045228188615,0.013913982198888952,-0.04455989105849767,0.034114095843178205,-0.18834051511696615,0.030980394288462776,-0.00773815252600879,0.0004928402616553029
1.0799040794372559,-0.064647241527382,-0.10121378162943973,0.00838434844980629,0.16196062843368964,-0.02797924663159168,-0.20616367718011563,-0.22918380902615354,0.1732900219980006,0.09892037704524537,0.15703248793306557,-0.04110023789744385,0.0016549380932584512,0.012130536301810935,0.04948835086976733,0.001713916997016618,-0.11608016188642978,0.11099402890554777,0.013190813626006381,-0.0449923194053099,0.03434156564351015,-0.18663399338041486,0.03114669879118992,-0.007859624383456026,0.00042060668602328377
1.0999555587768555,-0.064647241527382,-0.10121378162943973,0.00838434844980629,0.16196062843368964,-0.02797924663159168,-0.20616367718011563,-0.22918380902615354,0.1732900219980006,0.09892037704524537,0.15703248793306557,-0.04110023789744385,0.0016549380932584512,0.012104281037181863,0.04899404712170541,0.0016779775168274114,-0.11516286094047246,0.11066299108294009,0.012491202641415455,-0.045317870135249905,0.03451284217968098,-0.18526108431499377,0.03127190492659793,-0.007951062093361022,0.00036625484524765994
1.1199045181274414,-0.064647241527382,-0.10121378162943973,0.00838434844980629,0.16196062843368964,-0.02797924663159168,-0.20616367718011563,-0.22918380902615354,0.1732900219980006,0.09892037704524537,0.15703248793306557,-0.04110023789744385,0.0016549380932584512,0.012121069169097609,0.04865802035700906,0.0016511878629117405,-0.11439698361982664,0.11041692667426684,0.011836407629699508,-0.045560589436036025,0.034640565580517646,-0.18416088414749066,0.03136525818308655,-0.008019225627991955,0.0003257561927458852
