t_rel_s,ros_time_abs_s,p1_x_m,p1_y_m,p1_z_m,p2_x_m,p2_y_m,p2_z_m,p3_x_m,p3_y_m,p3_z_m,p4_x_m,p4_y_m,p4_z_m
31.100013256072998,1776314609.1882455,-1500.4285829308847,-0.8367746140281147,5.660932344127066,-1499.4257715671438,-0.829330208343278,6.7030937424023875,-1500.4296290100829,0.16433790184217775,6.667083595220925,-1499.4291372122877,0.1865727657021759,5.66536444334588
31.150026321411133,1776314609.2382586,-1500.4285829308847,-0.8367746140281147,5.660932344127066,-1499.4257715671438,-0.829330208343278,6.7030937424023875,-1500.4296290100829,0.16433790184217775,6.667083595220925,-1499.4291372122877,0.1865727657021759,5.66536444334588
31.199980974197388,1776314609.2882133,-1500.4285829308847,-0.8367746140281147,5.660932344127066,-1499.4257715671438,-0.829330208343278,6.7030937424023875,-1500.4296290100829,0.16433790184217775,6.667083595220925,-1499.4291372122877,0.1865727657021759,5.66536444334588
31.250008583068848,1776314609.3382409,-1500.4285829308847,-0.8367746140281147,5.660932344127066,-1499.4257715671438,-0.829330208343278,6.7030937424023875,-1500.4296290100829,0.16433790184217775,6.667083595220925,-1499.4291372122877,0.1865727657021759,5.66536444334588
31.29996609687805,1776314609.3881984,-1500.4285829308847,-0.8367746140281147,5.660932344127066,-1499.4257715671438,-0.829330208343278,6.7030937424023875,-1500.4296290100829,0.16433790184217775,6.667083595220925,-1499.4291372122877,0.1865727657021759,5.66536444334588
31.349953651428223,1776314609.438186,-1500.425625253628,-0.8396091081192136,5.658687160530218,-1499.418897666735,-0.8310996522155184,6.703166395814054,-1500.427182385816,0.16573230917227502,6.670229473577077,-1499.4227822023468,0.18727391298846371,5.662842757913755
31.40004873275757,1776314609.488281,-1500.425625253628,-0.8396091081192136,5.658687160530218,-1499.418897666735,-0.8310996522155184,6.703166395814054,-1500.427182385816,0.16573230917227502,6.670229473577077,-1499.4227822023468,0.18727391298846371,5.662842757913755
31.450106859207153,1776314609.5383391,-1500.425625253628,-0.8396091081192136,5.658687160530218,-1499.418897666735,-0.8310996522155184,6.703166395814054,-1500.427182385816,0.16573230917227502,6.670229473577077,-1499.4227822023468,0.18727391298846371,5.662842757913755
31.499963998794556,1776314609.5881963,-1500.425625253628,-0.8396091081192136,5.658687160530218,-1499.418897666735,-0.8310996522155184,6.703166395814054,-1500.427182385816,0.16573230917227502,6.670229473577077,-1499.4227822023468,0.18727391298846371,5.662842757913755
31.550004482269287,1776314609.6382368,-1500.425625253628,-0.8396091081192136,5.658687160530218,-1499.418897666735,-0.8310996522155184,6.703166395814054,-1500.427182385816,0.16573230917227502,6.670229473577077,-1499.4227822023468,0.18727391298846371,5.662842757913755
31.599934101104736,1776314609.6881664,-1500.423841509549,-0.8415761569690342,5.657239877162444,-1499.41444620603,-0.8323487797309996,6.703251418226329,-1500.4255490720225,0.16659378473698105,6.6722027226702565,-1499.4187424921136,0.18773813256934285,5.661185775257085
31.64997935295105,1776314609.7382116,-1500.422697922324,-0.8428764467026795,5.6563131736100924,-1499.411667746147,-0.833182623582269,6.70332409778778,-1500.4245714321266,0.16713864829741212,6.673449967868654,-1499.4161365024427,0.18799195458321374,5.6601221568977405
31.700057983398438,1776314609.7882903,-1500.422697922324,-0.8428764467026795,5.6563131736100924,-1499.411667746147,-0.833182623582269,6.70332409778778,-1500.4245714321266,0.16713864829741212,6.673449967868654,-1499.4161365024427,0.18799195458321374,5.6601221568977405
31.750054121017456,1776314609.8382864,-1500.422697922324,-0.8428764467026795,5.6563131736100924,-1499.411667746147,-0.833182623582269,6.70332409778778,-1500.4245714321266,0.16713864829741212,6.673449967868654,-1499.4161365024427,0.18799195458321374,5.6601221568977405
31.800074338912964,1776314609.8883066,-1500.422697922324,-0.8428764467026795,5.6563131736100924,-1499.411667746147,-0.833182623582269,6.70332409778778,-1500.4245714321266,0.16713864829741212,6.673449967868654,-1499.4161365024427,0.18799195458321374,5.6601221568977405
31.84997820854187,1776314609.9382105,-1500.4219941531792,-0.8436761985384341,5.655749380440245,-1499.4099857006656,-0.8337117472715766,6.703379930044145,-1500.4239777394275,0.16746982453338388,6.674207841463843,-1499.4145110855384,0.1881246887577221,5.659478531521627
31.899983167648315,1776314609.9882154,-1500.4195875073729,-0.8462083538347771,5.6540276107235,-1499.4046662363244,-0.8354482351663356,6.703597657518019,-1500.4220409012914,0.1684720667287614,6.6765244070798175,-1499.4094240672728,0.18844728647335798,5.657552106638817
31.949990272521973,1776314610.0382226,-1500.4195875073729,-0.8462083538347771,5.6540276107235,-1499.4046662363244,-0.8354482351663356,6.703597657518019,-1500.4220409012914,0.1684720667287614,6.6765244070798175,-1499.4094240672728,0.18844728647335798,5.657552106638817
31.999988794326782,1776314610.088221,-1500.4195875073729,-0.8462083538347771,5.6540276107235,-1499.4046662363244,-0.8354482351663356,6.703597657518019,-1500.4220409012914,0.1684720667287614,6.6765244070798175,-1499.4094240672728,0.18844728647335798,5.657552106638817
32.0500054359436,1776314610.1382377,-1500.4195875073729,-0.8462083538347771,5.6540276107235,-1499.4046662363244,-0.8354482351663356,6.703597657518019,-1500.4220409012914,0.1684720667287614,6.6765244070798175,-1499.4094240672728,0.18844728647335798,5.657552106638817
32.099900245666504,1776314610.1881325,-1500.4195875073729,-0.8462083538347771,5.6540276107235,-1499.4046662363244,-0.8354482351663356,6.703597657518019,-1500.4220409012914,0.1684720667287614,6.6765244070798175,-1499.4094240672728,0.18844728647335798,5.657552106638817
32.149956703186035,1776314610.238189,-1500.4162159508378,-0.8498665135404475,5.651695750112162,-1499.396975721648,-0.838090961548518,6.703941541022014,-1500.4194765795392,0.1698499003872936,6.679666082372145,-1499.4027934810636,0.18874006697005183,5.654931083022123
32.20009899139404,1776314610.2883313,-1500.4162159508378,-0.8498665135404475,5.651695750112162,-1499.396975721648,-0.838090961548518,6.703941541022014,-1500.4194765795392,0.1698499003872936,6.679666082372145,-1499.4027934810636,0.18874006697005183,5.654931083022123
32.24997401237488,1776314610.3382063,-1500.4162159508378,-0.8498665135404475,5.651695750112162,-1499.396975721648,-0.838090961548518,6.703941541022014,-1500.4194765795392,0.1698499003872936,6.679666082372145,-1499.4027934810636,0.18874006697005183,5.654931083022123
32.29994606971741,1776314610.3881783,-1500.4162159508378,-0.8498665135404475,5.651695750112162,-1499.396975721648,-0.838090961548518,6.703941541022014,-1500.4194765795392,0.1698499003872936,6.679666082372145,-1499.4027934810636,0.18874006697005183,5.654931083022123
32.34997582435608,1776314610.438208,-1500.4162159508378,-0.8498665135404475,5.651695750112162,-1499.396975721648,-0.838090961548518,6.703941541022014,-1500.4194765795392,0.1698499003872936,6.679666082372145,-1499.4027934810636,0.18874006697005183,5.654931083022123
32.39993858337402,1776314610.4881709,-1500.4138388234724,-0.852815308467942,5.6499168692329516,-1499.3910055519937,-0.8402617524622277,6.704259248849246,-1500.4176263491088,0.17083195476946128,6.68202730000871,-1499.3976815099,0.1888948864157187,5.652899438851411
32.44998836517334,1776314610.5382206,-1500.412494886115,-0.8545048096914465,5.648906976268037,-1499.38750177789,-0.8415553186145718,6.704455709547271,-1500.4164820686708,0.1713342795655978,6.683353757711435,-1499.3947631088538,0.18892791215299004,5.651746500018376
32.50000047683716,1776314610.5882328,-1500.412494886115,-0.8545048096914465,5.648906976268037,-1499.38750177789,-0.8415553186145718,6.704455709547271,-1500.4164820686708,0.1713342795655978,6.683353757711435,-1499.3947631088538,0.18892791215299004,5.651746500018376
32.55005645751953,1776314610.6382887,-1500.412494886115,-0.8545048096914465,5.648906976268037,-1499.38750177789,-0.8415553186145718,6.704455709547271,-1500.4164820686708,0.1713342795655978,6.683353757711435,-1499.3947631088538,0.18892791215299004,5.651746500018376
32.59998440742493,1776314610.6882167,-1500.412494886115,-0.8545048096914465,5.648906976268037,-1499.38750177789,-0.8415553186145718,6.704455709547271,-1500.4164820686708,0.1713342795655978,6.683353757711435,-1499.3947631088538,0.18892791215299004,5.651746500018376
32.64997386932373,1776314610.7382061,-1500.4119460449347,-0.8551889982293417,5.648498794399892,-1499.3860672559524,-0.8420935661787482,6.704538855602941,-1500.4160088988758,0.17152636351882233,6.683888155717461,-1499.3935547139154,0.1889303629916582,5.651280627171261
32.699968338012695,1776314610.7882006,-1500.4091120680064,-0.8587100930388569,5.64640884286254,-1499.3786360113345,-0.8449865605837259,6.7050153606933245,-1500.4135831228148,0.17242637811314096,6.6865804647878635,-1499.3870566614485,0.18882537428155127,5.6489115595021735
32.74997901916504,1776314610.8382113,-1500.4091120680064,-0.8587100930388569,5.64640884286254,-1499.3786360113345,-0.8449865605837259,6.7050153606933245,-1500.4135831228148,0.17242637811314096,6.6865804647878635,-1499.3870566614485,0.18882537428155127,5.6489115595021735
32.79998016357422,1776314610.8882124,-1500.4091120680064,-0.8587100930388569,5.64640884286254,-1499.3786360113345,-0.8449865605837259,6.7050153606933245,-1500.4135831228148,0.17242637811314096,6.6865804647878635,-1499.3870566614485,0.18882537428155127,5.6489115595021735
32.8499801158905,1776314610.9382124,-1500.4091120680064,-0.8587100930388569,5.64640884286254,-1499.3786360113345,-0.8449865605837259,6.7050153606933245,-1500.4135831228148,0.17242637811314096,6.6865804647878635,-1499.3870566614485,0.18882537428155127,5.6489115595021735
32.89996337890625,1776314610.9881957,-1500.4091120680064,-0.8587100930388569,5.64640884286254,-1499.3786360113345,-0.8449865605837259,6.7050153606933245,-1500.4135831228148,0.17242637811314096,6.6865804647878635,-1499.3870566614485,0.18882537428155127,5.6489115595021735
