t_phase_ros_s,ros_time_abs_s,act_1_x,act_1_y,act_1_z,act_2_x,act_2_y,act_2_z,act_3_x,act_3_y,act_3_z,act_4_x,act_4_y,act_4_z,des_1_x,des_1_y,des_1_z,des_2_x,des_2_y,des_2_z,des_3_x,des_3_y,des_3_z,des_4_x,des_4_y,des_4_z,ctrl_1_x,ctrl_1_y,ctrl_1_z,ctrl_2_x,ctrl_2_y,ctrl_2_z,ctrl_3_x,ctrl_3_y,ctrl_3_z,ctrl_4_x,ctrl_4_y,ctrl_4_z,est_1_x,est_1_y,est_1_z,est_2_x,est_2_y,est_2_z,est_3_x,est_3_y,est_3_z,est_4_x,est_4_y,est_4_z
0.8000516891479492,1776314578.888284,-1500.606732072859,-0.9626653511776172,5.652734443814661,-1499.3088788402179,-0.8554388563631787,6.449183057633138,-1500.7430960495042,0.40027544936338083,6.8266275409780315,-1499.3122725857634,0.09540729858825338,5.651255291959178,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10809345629377276,-0.13229112360830098,-0.026819103132744715,0.18975977634727315,-0.02506462879386251,-0.23037048931426796,-0.24445743293904343,0.2306496769326971,0.1470739940306256,0.18636603080176428,-0.07421847384243034,-0.028298254988228244,0.009741694171452764,0.08291037138654722,-0.004944680097110243,-0.1600428918234229,0.1315955043829533,0.0037914671248522325,-0.04851292905959781,0.04603253533609852,-0.24884076565437496,0.037433764414345205,-0.01448229035680762,-0.005206799942587992
0.8499948978424072,1776314578.9382272,-1500.606732072859,-0.9626653511776172,5.652734443814661,-1499.3088788402179,-0.8554388563631787,6.449183057633138,-1500.7430960495042,0.40027544936338083,6.8266275409780315,-1499.3122725857634,0.09540729858825338,5.651255291959178,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10809345629377276,-0.13229112360830098,-0.026819103132744715,0.18975977634727315,-0.02506462879386251,-0.23037048931426796,-0.24445743293904343,0.2306496769326971,0.1470739940306256,0.18636603080176428,-0.07421847384243034,-0.028298254988228244,0.009741001209249589,0.0820992293240973,-0.00525930444670486,-0.1596409291537384,0.13179189737419938,0.003534724075022311,-0.04886068454356973,0.046197384089646965,-0.2469062701774103,0.037418899303702347,-0.014714751410154908,-0.005523059038615941
0.8999927043914795,1776314578.988225,-1500.606732072859,-0.9626653511776172,5.652734443814661,-1499.3088788402179,-0.8554388563631787,6.449183057633138,-1500.7430960495042,0.40027544936338083,6.8266275409780315,-1499.3122725857634,0.09540729858825338,5.651255291959178,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10809345629377276,-0.13229112360830098,-0.026819103132744715,0.18975977634727315,-0.02506462879386251,-0.23037048931426796,-0.24445743293904343,0.2306496769326971,0.1470739940306256,0.18636603080176428,-0.07421847384243034,-0.028298254988228244,0.00986850439267073,0.08186226988524392,-0.005377623621776628,-0.1594360886567756,0.13200752441969854,0.003298470067977455,-0.048991513604960346,0.04625943027216395,-0.24593764683028851,0.03741334017558984,-0.01480219219666866,-0.00564198274569172
0.950019359588623,1776314579.0382516,-1500.606732072859,-0.9626653511776172,5.652734443814661,-1499.3088788402179,-0.8554388563631787,6.449183057633138,-1500.7430960495042,0.40027544936338083,6.8266275409780315,-1499.3122725857634,0.09540729858825338,5.651255291959178,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10809345629377276,-0.13229112360830098,-0.026819103132744715,0.18975977634727315,-0.02506462879386251,-0.23037048931426796,-0.24445743293904343,0.2306496769326971,0.1470739940306256,0.18636603080176428,-0.07421847384243034,-0.028298254988228244,0.009977105947655218,0.08183019982666717,-0.005422011782840741,-0.15927443815598963,0.13216648230473838,0.0031493257602352998,-0.04904061827642181,0.0462827416363471,-0.24541469516206238,0.0374112692215931,-0.014835007832692926,-0.0056865925646585325
0.999885082244873,1776314579.0881174,-1500.6040289728476,-0.9619749408734716,5.654235286500457,-1499.3096856068585,-0.855907913805154,6.451708429539815,-1500.7409530121786,0.3991555038845643,6.819984892660282,-1499.3126185919339,0.09664146700911352,5.652774161925497,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10539035628244164,-0.13160071330415535,-0.025318260446948848,0.1889530097066654,-0.025533686235837738,-0.2278451174075906,-0.24231439561344814,0.22952973145388056,0.14043134571287652,0.18602002463126155,-0.0729843054215702,-0.026779385021908908,0.01148168375016212,0.07986295431164436,-0.004685253541275358,-0.15777219690335187,0.13074389385985208,0.00584092243190959,-0.047983333847014364,0.045728771674639845,-0.24721772271798415,0.03723600913485825,-0.014228279155629964,-0.00494122208646619
1.0499823093414307,1776314579.1382146,-1500.602550808117,-0.9613939209916218,5.655096002246302,-1499.3103059878877,-0.8560467606088081,6.453432226758895,-1500.7396921527113,0.3983606629534009,6.815696926541051,-1499.3128909102518,0.09742555080732607,5.653647540874129,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10391219155189901,-0.13101969342230557,-0.02445754470110373,0.1883326286774718,-0.025672533039491907,-0.22612132018851128,-0.24105353614618252,0.22873489052271717,0.1361433795936451,0.18574770631335014,-0.07220022162335765,-0.025906006073276977,0.012153494020367361,0.07788969378007415,-0.00454428646758398,-0.15615021333087498,0.1298052190548622,0.007093052235155106,-0.047764298832134955,0.045545564843829434,-0.24629324958901133,0.03716412787161971,-0.014074279867919787,-0.004797686180601168
1.0998916625976562,1776314579.188124,-1500.602550808117,-0.9613939209916218,5.655096002246302,-1499.3103059878877,-0.8560467606088081,6.453432226758895,-1500.7396921527113,0.3983606629534009,6.815696926541051,-1499.3128909102518,0.09742555080732607,5.653647540874129,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10391219155189901,-0.13101969342230557,-0.02445754470110373,0.1883326286774718,-0.025672533039491907,-0.22612132018851128,-0.24105353614618252,0.22873489052271717,0.1361433795936451,0.18574770631335014,-0.07220022162335765,-0.025906006073276977,0.012227831475229323,0.07716459883666693,-0.004812279624448301,-0.15519324099045662,0.12974739797477652,0.006217432039044013,-0.048152352381293895,0.04577341085085329,-0.24378265414532319,0.0372388192768085,-0.014308911470279018,-0.005069387216414256
1.1499547958374023,1776314579.238187,-1500.602550808117,-0.9613939209916218,5.655096002246302,-1499.3103059878877,-0.8560467606088081,6.453432226758895,-1500.7396921527113,0.3983606629534009,6.815696926541051,-1499.3128909102518,0.09742555080732607,5.653647540874129,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10391219155189901,-0.13101969342230557,-0.02445754470110373,0.1883326286774718,-0.025672533039491907,-0.22612132018851128,-0.24105353614618252,0.22873489052271717,0.1361433795936451,0.18574770631335014,-0.07220022162335765,-0.025906006073276977,0.012388930976158008,0.07705646644201969,-0.004913373460486703,-0.15459158162639142,0.12980296487634535,0.005512105963120462,-0.048298800474867676,0.04585943752372068,-0.24245188906639736,0.037267026051040375,-0.014397433715668928,-0.0051718492026475715
1.2000706195831299,1776314579.288303,-1500.602550808117,-0.9613939209916218,5.655096002246302,-1499.3103059878877,-0.8560467606088081,6.453432226758895,-1500.7396921527113,0.3983606629534009,6.815696926541051,-1499.3128909102518,0.09742555080732607,5.653647540874129,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10391219155189901,-0.13101969342230557,-0.02445754470110373,0.1883326286774718,-0.025672533039491907,-0.22612132018851128,-0.24105353614618252,0.22873489052271717,0.1361433795936451,0.18574770631335014,-0.07220022162335765,-0.025906006073276977,0.012495310487793176,0.07715128253456993,-0.0049512323526279545,-0.1541416967038458,0.12985555717196506,0.005008563173709568,-0.0483536784208809,0.04589170801382941,-0.24169173400691868,0.037277602273661614,-0.0144305915014145,-0.005210201270020143
1.2499933242797852,1776314579.3382256,-1500.6006858515275,-0.9604396428971599,5.656165541929667,-1499.3113118975728,-0.856074069892065,6.455857424442709,-1500.7380302122615,0.3971689607572371,6.809849994042039,-1499.3133926739745,0.09849069941334841,5.654736149077265,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.10204723496235601,-0.13006541532784366,-0.023388005017738855,0.18732671899238085,-0.0256998423227488,-0.2236961225046965,-0.23939159569636104,0.2275431883265534,0.13029644709463284,0.18524594259065452,-0.0711350730173353,-0.024817397870140923,0.013411624396894695,0.07581299991118262,-0.004428935519106503,-0.15286738447116477,0.12878541870889726,0.0071877598515524,-0.047540734609583524,0.04530583412730965,-0.24307296797866673,0.03702938181618265,-0.01390931945259806,-0.00467884069661384
1.3000776767730713,1776314579.38831,-1500.5968867162514,-0.9580015006894769,5.658040351466107,-1499.3139663518475,-0.8556099105887397,6.460909980144739,-1500.73413252512,0.394405008466448,6.798012954918038,-1499.3151200175218,0.10064603997498552,5.65665915115915,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.09824809968631598,-0.12762727312016064,-0.021513195481299263,0.18467226471761933,-0.02523568301942347,-0.21864356680266717,-0.23549390855487218,0.22477923603576427,0.11845940797063204,0.18351859904328194,-0.0689797324556982,-0.022894395788255473,0.014825225295226119,0.07225492287157498,-0.0036978415235626727,-0.1501060450091245,0.1263642008436483,0.011805854871080435,-0.04591299047956454,0.04415224370563964,-0.24424291345621896,0.036260847868788915,-0.013038274497390714,-0.003928027412855251
1.3500525951385498,1776314579.4382849,-1500.5968867162514,-0.9580015006894769,5.658040351466107,-1499.3139663518475,-0.8556099105887397,6.460909980144739,-1500.73413252512,0.394405008466448,6.798012954918038,-1499.3151200175218,0.10064603997498552,5.65665915115915,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.09824809968631598,-0.12762727312016064,-0.021513195481299263,0.18467226471761933,-0.02523568301942347,-0.21864356680266717,-0.23549390855487218,0.22477923603576427,0.11845940797063204,0.18351859904328194,-0.0689797324556982,-0.022894395788255473,0.0148127770330575,0.0704534325796351,-0.004124562174994573,-0.1479638263083416,0.1256596163291137,0.01007143894520457,-0.04676016728808463,0.044753226737866525,-0.2392408549994336,0.03661868645372124,-0.013517455888836447,-0.004365251627620914
1.4000325202941895,1776314579.4882648,-1500.5968867162514,-0.9580015006894769,5.658040351466107,-1499.3139663518475,-0.8556099105887397,6.460909980144739,-1500.73413252512,0.394405008466448,6.798012954918038,-1499.3151200175218,0.10064603997498552,5.65665915115915,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.09824809968631598,-0.12762727312016064,-0.021513195481299263,0.18467226471761933,-0.02523568301942347,-0.21864356680266717,-0.23549390855487218,0.22477923603576427,0.11845940797063204,0.18351859904328194,-0.0689797324556982,-0.022894395788255473,0.015119182216949412,0.07006683965515825,-0.004284708644256341,-0.1467314959045325,0.1254456450826571,0.00858185237290865,-0.047078232966896394,0.044978901014179284,-0.2366723351775306,0.03675304697981119,-0.0136973018190506,-0.004529268998780367
1.4500808715820312,1776314579.5383132,-1500.5968867162514,-0.9580015006894769,5.658040351466107,-1499.3139663518475,-0.8556099105887397,6.460909980144739,-1500.73413252512,0.394405008466448,6.798012954918038,-1499.3151200175218,0.10064603997498552,5.65665915115915,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.09824809968631598,-0.12762727312016064,-0.021513195481299263,0.18467226471761933,-0.02523568301942347,-0.21864356680266717,-0.23549390855487218,0.22477923603576427,0.11845940797063204,0.18351859904328194,-0.0689797324556982,-0.022894395788255473,0.015341511122414886,0.07015042558747897,-0.004344870104961096,-0.14585014721319567,0.12534550527689203,0.007488798889096593,-0.04719778579396916,0.045063772529786494,-0.23523839630464405,0.0368035528153996,-0.01376487037786224,-0.004590840158221532
1.4999210834503174,1776314579.5881534,-1500.5954778619707,-0.9569694605152195,5.658642171943529,-1499.3151099958377,-0.8552909086340991,6.462772794349939,-1500.7325334236405,0.3932951657437844,6.7937036786451905,-1499.3159380862232,0.1014364832639508,5.657283971618787,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.09683924540559019,-0.12659523294590325,-0.020911375003876742,0.18352862072742937,-0.024916681064782842,-0.21678075259746699,-0.2338948070753304,0.2236693933131007,0.11415013169778465,0.18270053034189004,-0.06818928916673292,-0.022269575328619062,0.015899294381824802,0.0693554208943239,-0.004064792087107527,-0.14455342769747404,0.12449215170515959,0.008726354378726597,-0.04643929190115159,0.044537801784746256,-0.23550239450712596,0.03641126945626638,-0.013393481078182778,-0.004299938515247348
1.549959421157837,1776314579.6381917,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.0924724709605016,-0.12281231368513446,-0.01916255057697036,0.17940020990613448,-0.02345892715323783,-0.21067877262332413,-0.2286363726439049,0.21980827979770445,0.10028576662922273,0.17976763712135835,-0.06557278840754058,-0.020434318459629175,0.01702482948553552,0.06589667438902636,-0.003310737176423828,-0.1415526137047891,0.12176177534008059,0.014380405392927287,-0.04412703786761085,0.04282650584327563,-0.23690154918655626,0.03510454738238877,-0.012244591172343652,-0.003507972742013088
1.5998761653900146,1776314579.6881084,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.0924724709605016,-0.12281231368513446,-0.01916255057697036,0.17940020990613448,-0.02345892715323783,-0.21067877262332413,-0.2286363726439049,0.21980827979770445,0.10028576662922273,0.17976763712135835,-0.06557278840754058,-0.020434318459629175,0.01688633689877861,0.06375593934180301,-0.003682375080816591,-0.138740911795594,0.12056837196220827,0.012213613753006669,-0.045227966563288646,0.04362980272077466,-0.23113073052633037,0.03571216128943888,-0.012792853174518698,-0.0038975883425163005
1.6500647068023682,1776314579.738297,-1500.5911110875256,-0.9531865412544507,5.6603909963704355,-1499.319238406659,-0.853833154722554,6.468874774324082,-1500.727274989209,0.3894340522283882,6.779839313576629,-1499.3188709794438,0.10405298402314314,5.659119228487777,-1500.4986386165651,-0.8303742275693162,5.679553546947406,-1499.4986386165651,-0.8303742275693162,6.679553546947406,-1500.4986386165651,0.16962577243068372,6.679553546947406,-1499.4986386165651,0.16962577243068372,5.679553546947406,-0.0924724709605016,-0.12281231368513446,-0.01916255057697036,0.17940020990613448,-0.02345892715323783,-0.21067877262332413,-0.2286363726439049,0.21980827979770445,0.10028576662922273,0.17976763712135835,-0.06557278840754058,-0.020434318459629175,0.01720279980190753,0.06330564196400501,-0.0038228679712331015,-0.13715300736021163,0.12011752195230396,0.01030422984045476,-0.04564429381775881,0.04393361656260569,-0.2281803372682587,0.03594193146500402,-0.0130001153528633,-0.004044788755354745
